"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1250390191.466,115.113,16.843,6.02e-23,3614.782,1.063,7198.975098,0.000,0.000,0.991,"qUXWSUcYAw","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/65I8yx5p4M/qUXWSUcYAw.png",5.657
1241638502.170,217.741,20.947,6.77e-23,3888.339,1.319,7718.817383,0.000,0.000,0.991,"gsJaJqwkrN","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/yIXwdpNWWP/gsJaJqwkrN.png",5.657
1241924301.308,333.030,18.496,6.73e-23,544.761,0.750,1053.408447,0.000,0.000,0.990,"yeUZKgXr0J","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/x08OoLC8f8/yeUZKgXr0J.png",5.657
1253423434.664,1349.397,10.019,7.79e-23,1446.547,0.012,1160.342163,0.000,0.000,0.990,"uUJ0CyofJd","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8smt8EXhPi/uUJ0CyofJd.png",11.314
1253423434.664,1349.397,10.019,7.79e-23,1446.547,0.012,1160.342163,0.000,0.000,0.990,"OuJUXqpNhp","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8g9h5XRf3z/OuJUXqpNhp.png",11.314
1246376468.562,142.363,10.258,3.35e-23,3919.193,0.613,7764.994629,0.000,0.000,0.989,"2j5hHmNrWs","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ToHk0Dx7KK/2j5hHmNrWs.png",5.657
1246478966.571,333.030,32.002,1.09e-22,1264.939,0.500,2483.091797,0.000,0.000,0.989,"lhvUNEKuk5","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zQsq6Ns6tH/lhvUNEKuk5.png",5.657
1238270636.550,137.711,26.652,8.79e-23,3986.364,0.589,7928.237793,0.000,0.000,0.989,"N4vutLArjN","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xb21FFAnc1/N4vutLArjN.png",5.657
1238426459.252,324.754,57.928,1.91e-22,3909.729,1.559,7783.555664,0.000,0.000,0.989,"d4JALj3JSx","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hc3NxfhrKC/d4JALj3JSx.png",5.657
1238426459.252,324.754,57.928,1.91e-22,3909.729,1.559,7783.555664,0.000,0.000,0.989,"iCblCtofAD","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/V2saJwhGmC/iCblCtofAD.png",5.657
1250389871.736,93.079,13.286,6.03e-23,2757.884,0.695,5485.178711,0.000,0.000,0.989,"rlDJU0L34H","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/65I8yx5p4M/rlDJU0L34H.png",5.657
1242389320.028,411.865,7.532,2.70e-23,741.711,0.007,1166.785034,0.000,0.000,0.989,"wHX9BRhrBw","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9NelCHWnh9/wHX9BRhrBw.png",5.657
1239620028.927,170.654,18.129,5.73e-23,3211.873,0.375,6368.614258,0.000,0.000,0.988,"Gm50jVlDiW","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/trVo4G8vve/Gm50jVlDiW.png",5.657
1242481931.376,142.363,27.600,9.14e-23,2708.224,0.750,5378.617188,0.000,0.000,0.988,"wZfjKSYi3k","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/M72lZgqIob/wZfjKSYi3k.png",5.657
1241844810.319,269.285,8.235,2.71e-23,280.769,0.014,354.515533,0.000,0.000,0.987,"3RZy8qbQDb","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/NRbVuru4yW/3RZy8qbQDb.png",5.657
1249542985.486,509.363,153.454,6.15e-22,3492.269,0.785,6946.707520,0.000,0.000,0.986,"ia0LKGX0AT","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/O4QJ1chznt/ia0LKGX0AT.png",5.657
1249542985.486,509.363,153.454,6.15e-22,3492.269,0.785,6946.707520,0.000,0.000,0.986,"FOuJGeM77V","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/VlyQexMzfj/FOuJGeM77V.png",5.657
1250340514.955,75.263,12.524,5.68e-23,3985.403,1.525,7930.160645,0.000,0.000,0.986,"hhVCZaHP2m","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JBTZ9roGcC/hhVCZaHP2m.png",5.657
1252730157.248,411.865,50.952,1.82e-22,1924.455,1.625,3818.320801,0.000,0.000,0.986,"ytXqSzFV4C","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/odpOBjzlIL/ytXqSzFV4C.png",5.657
1241621304.629,39.789,7.771,5.92e-23,45.535,0.047,44.284649,0.000,0.000,0.986,"1JNwAoY35t","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/omhnxXfmi2/1JNwAoY35t.png",5.657
1246605797.681,176.063,18.693,6.16e-23,3430.901,0.194,6815.015625,0.000,0.000,0.986,"WailjlxvWs","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wgbrxsbQVH/WailjlxvWs.png",5.657
1248688961.858,115.113,16.925,6.01e-23,545.190,0.672,1052.550049,0.000,0.000,0.986,"ANdBwxjzVJ","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fatvYCxvsR/ANdBwxjzVJ.png",5.657
