GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
1252989656,39.789,22.598,1.85E-22,73.465,1,109.099602,0,0,1,aajcP2OMj4,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DgzT34xL8N/aajcP2OMj4.png,5.657
1252544340,39.789,22.598,1.74E-22,88.617,0.75,139.403442,0,0,1,qiRkx8X1GS,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ameEl0gl6m/qiRkx8X1GS.png,5.657
1253263973,49.208,22.575,1.37E-22,378.392,0.75,726.193542,0,0,1,gKIkz7tOIA,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZwpdPAyIid/gKIkz7tOIA.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,xBWqMzOaBZ,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dmVbhEM4gp/xBWqMzOaBZ.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,sZFvYICjHM,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/T9BKNtuL57/sZFvYICjHM.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,ZXDt4IUCOX,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/j4rOgf7aRy/ZXDt4IUCOX.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,t12nU0duzE,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hC53Md7Y1Q/t12nU0duzE.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,ael986XpIT,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cnfuR9U9t5/ael986XpIT.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,OLNjU4pqaQ,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RMpJ9cuzJm/OLNjU4pqaQ.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,W6fz7LIFc5,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/OvA2K7vj4O/W6fz7LIFc5.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,851WLZagqV,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fzYU2siaH7/851WLZagqV.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,ZaBGd4f5tn,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9n8Z8Oigpo/ZaBGd4f5tn.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,e0wPQu9RDN,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tV6g12oriG/e0wPQu9RDN.png,5.657
