GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
1245181816,39.789,38.216,4.18E-22,73.465,1.25,109.099602,0,0,1,IjHF3IBUBV,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Dpe80743fU/IjHF3IBUBV.png,5.657
1243753114,39.789,15.825,1.99E-22,73.465,0.5,109.099602,0,0,1,PzWmgLsxSJ,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/G58VqAMMVM/PzWmgLsxSJ.png,5.657
1243753114,39.789,15.825,1.99E-22,73.465,0.5,109.099602,0,0,1,8wqXf3s0tg,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/osiIfb6vM7/8wqXf3s0tg.png,5.657
1247473388,39.789,25.756,3.00E-22,73.465,1.25,109.099602,0,0,1,ZiQQuhR9Wo,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/xWQdw7W2vG/ZiQQuhR9Wo.png,5.657
1248397357,49.208,31.395,2.57E-22,147.396,1,256.961212,0,0,1,9mUyVJ4NiH,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/MDZqSTGvHZ/9mUyVJ4NiH.png,5.657
1253541158,39.789,19.842,2.12E-22,61.214,1,84.59623,0,0,1,K1JBjcscl8,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/QchEIAF7YA/K1JBjcscl8.png,5.657
1253541158,39.789,19.842,2.12E-22,61.214,1,84.59623,0,0,1,bf2wBEFSO4,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/OrE1e3fQzJ/bf2wBEFSO4.png,5.657
1253541158,39.789,19.842,2.12E-22,61.214,1,84.59623,0,0,1,mfqzEsZ33c,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/zpdNbPR4jb/mfqzEsZ33c.png,5.657
1253541158,39.789,19.842,2.12E-22,61.214,1,84.59623,0,0,1,omrh3DKlGh,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/396BxE6kvB/omrh3DKlGh.png,5.657
1244693635,39.789,17.569,2.04E-22,61.214,1.25,84.59623,0,0,1,WioSmFm2VV,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pA1C1kuyP5/WioSmFm2VV.png,5.657
1245759274,39.789,21.116,2.48E-22,3136.949,1,6236.067871,0,0,1,YQD6Jdcnoc,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/aXPOeDAsSl/YQD6Jdcnoc.png,5.657
1241741304,39.789,31.409,3.77E-22,2343.242,1.25,4648.653809,0,0,1,Frz8MUwQWx,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/BQzt4ubJkY/Frz8MUwQWx.png,5.657
1246695120,49.208,25.189,2.27E-22,238.051,1,438.272125,0,0,1,wysWmZd70J,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ECcJUehItm/wysWmZd70J.png,5.657
1249005897,39.789,20.891,2.44E-22,3250.522,0.875,6463.213867,0,0,1,LCdEZggGVX,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/KaZ2qmwjtD/LCdEZggGVX.png,5.657
1250718496,39.789,18.6,2.10E-22,1502.624,1,2967.416504,0,0,1,n6SapIzh4E,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/OxGwJK1fpi/n6SapIzh4E.png,5.657
1242455147,49.208,33.289,2.96E-22,88.617,1.25,139.403442,0,0,1,blYoZTjhLM,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/RaDSHEYG2c/blYoZTjhLM.png,5.657
1247501497,49.208,35.347,3.12E-22,545.19,1.125,1052.550049,0,0,1,ibR1tYVNhO,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/xWQdw7W2vG/ibR1tYVNhO.png,5.657
1252908336,49.208,31.088,2.64E-22,73.465,1,109.099602,0,0,1,pBNMxMiYI0,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/QchEIAF7YA/pBNMxMiYI0.png,5.657
1252908336,49.208,31.088,2.64E-22,73.465,1,109.099602,0,0,1,fSVgYIhO7s,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/OrE1e3fQzJ/fSVgYIhO7s.png,5.657
